Time	Unique slot ID
2017-05-13 04:38:00 PDT	650
2017-05-13 04:38:02 PDT	651
2017-05-13 04:38:28 PDT	652
2017-05-13 04:38:30 PDT	653
2017-05-13 04:38:31 PDT	654
2017-05-13 04:38:33 PDT	655
2017-05-13 04:38:34 PDT	656
2017-05-13 04:38:53 PDT	657
2017-05-13 04:38:58 PDT	658
2017-05-13 04:38:59 PDT	659
2017-05-13 04:39:05 PDT	660
2017-05-13 04:39:07 PDT	661
2017-05-13 04:42:22 PDT	662
2017-05-13 04:42:28 PDT	663
2017-05-13 04:42:38 PDT	664
2017-05-13 04:42:57 PDT	665
2017-05-13 04:45:35 PDT	666
2017-05-13 05:30:09 PDT	667
2017-05-13 05:30:16 PDT	668
2017-05-13 05:30:22 PDT	669
2017-05-13 05:30:59 PDT	670
2017-05-13 06:07:44 PDT	671
2017-05-13 06:07:47 PDT	672
2017-05-13 06:07:56 PDT	673
2017-05-13 06:07:57 PDT	674
2017-05-13 06:08:18 PDT	675
2017-05-13 06:08:19 PDT	676
2017-05-13 06:08:27 PDT	669
2017-05-13 06:08:28 PDT	677
2017-05-13 06:11:10 PDT	670
2017-05-13 06:11:15 PDT	678
2017-05-13 06:11:21 PDT	679
2017-05-13 06:11:25 PDT	680
2017-05-13 06:11:30 PDT	669
2017-05-13 06:16:58 PDT	681
2017-05-13 06:25:01 PDT	682
2017-05-13 06:25:06 PDT	683
2017-05-13 06:25:11 PDT	684
2017-05-13 06:25:13 PDT	685
2017-05-13 06:25:16 PDT	686
2017-05-13 06:25:18 PDT	687
2017-05-13 06:26:04 PDT	688
2017-05-13 06:26:10 PDT	689
2017-05-13 06:26:13 PDT	690
2017-05-13 06:26:15 PDT	691
2017-05-13 06:26:16 PDT	692
2017-05-13 06:26:18 PDT	693
2017-05-13 06:26:22 PDT	694
2017-05-13 06:26:25 PDT	695
2017-05-13 06:27:03 PDT	696
2017-05-13 06:27:05 PDT	697
2017-05-13 06:27:07 PDT	698
2017-05-13 06:27:08 PDT	699
2017-05-13 06:27:10 PDT	700
2017-05-13 06:27:11 PDT	701
2017-05-13 06:27:13 PDT	702
2017-05-13 23:06:59 PDT	703
2017-05-13 23:07:01 PDT	704
2017-05-13 23:07:02 PDT	705
2017-05-13 23:07:05 PDT	706
2017-05-13 23:07:06 PDT	707
2017-05-13 23:07:08 PDT	708
2017-05-13 23:08:54 PDT	709
2017-05-13 23:08:56 PDT	710
2017-05-13 23:08:57 PDT	711
2017-05-13 23:08:59 PDT	712
2017-05-13 23:13:36 PDT	552
2017-05-13 23:13:39 PDT	551
2017-05-13 23:13:42 PDT	548
2017-05-13 23:13:46 PDT	547
2017-05-13 23:13:49 PDT	546
2017-05-13 23:15:30 PDT	551
2017-05-13 23:15:31 PDT	548
2017-05-13 23:15:33 PDT	546
2017-05-13 23:15:35 PDT	552
2017-05-13 23:15:38 PDT	550
2017-05-13 23:15:39 PDT	545
2017-05-13 23:15:42 PDT	550
2017-05-13 23:15:44 PDT	551
2017-05-13 23:15:46 PDT	552
2017-05-13 23:15:48 PDT	550
2017-05-13 23:15:50 PDT	549
2017-05-13 23:15:52 PDT	547
2017-05-13 23:16:07 PDT	552
2017-05-13 23:16:08 PDT	550
2017-05-13 23:19:48 PDT	713
2017-05-13 23:19:52 PDT	714
2017-05-13 23:19:56 PDT	715
2017-05-13 23:19:58 PDT	716
2017-05-13 23:19:59 PDT	717
2017-05-13 23:20:04 PDT	718
2017-05-13 23:20:07 PDT	719
2017-05-14 01:50:33 PDT	573
2017-05-14 01:50:36 PDT	571
2017-05-14 01:50:38 PDT	575
2017-05-14 01:50:40 PDT	574
2017-05-14 01:50:41 PDT	570
2017-05-14 01:50:43 PDT	572
2017-05-14 01:50:45 PDT	576
2017-05-14 01:50:47 PDT	569
2017-05-14 01:52:18 PDT	720
2017-05-14 01:52:19 PDT	721
2017-05-14 01:52:21 PDT	722
2017-05-14 01:52:23 PDT	723
2017-05-14 01:52:24 PDT	724
2017-05-14 01:52:25 PDT	725
2017-05-14 01:52:27 PDT	726
2017-05-14 01:52:30 PDT	727
2017-05-19 00:43:56 PDT	728
2017-05-19 00:43:58 PDT	729
2017-05-19 00:44:01 PDT	730
2017-05-19 00:44:51 PDT	731
2017-05-19 00:44:54 PDT	732
2017-05-19 00:44:56 PDT	733
2017-05-19 00:44:59 PDT	734
2017-05-19 00:46:11 PDT	735
2017-05-19 00:46:14 PDT	736
2017-05-19 00:46:16 PDT	737
2017-05-19 00:46:23 PDT	738
2017-05-19 00:46:26 PDT	739
2017-05-19 00:46:30 PDT	740
2017-05-19 03:49:12 PDT	552
2017-05-19 03:49:43 PDT	560
2017-05-19 03:56:55 PDT	741
2017-05-19 03:56:57 PDT	25
2017-05-19 03:56:59 PDT	742
2017-05-19 03:57:00 PDT	743
2017-05-19 03:58:48 PDT	33
2017-05-19 04:00:06 PDT	744
2017-05-19 04:01:24 PDT	591
2017-05-19 04:01:26 PDT	589
2017-05-19 04:01:28 PDT	593
2017-05-19 04:01:29 PDT	590
2017-05-19 04:01:31 PDT	595
2017-05-19 04:01:33 PDT	592
2017-05-19 04:01:35 PDT	596
2017-05-19 04:01:39 PDT	594
2017-05-19 20:45:27 PDT	745
2017-05-19 20:45:29 PDT	746
2017-05-19 20:45:32 PDT	747
2017-05-19 20:45:34 PDT	748
2017-05-19 20:45:36 PDT	749
2017-05-19 20:46:23 PDT	750
2017-05-19 20:46:25 PDT	751
2017-05-19 20:46:29 PDT	752
2017-05-19 20:46:31 PDT	753
2017-05-19 20:46:34 PDT	754
2017-05-19 20:46:35 PDT	755
2017-05-19 20:46:55 PDT	756
2017-05-19 20:46:57 PDT	757
2017-05-19 20:48:36 PDT	758
2017-05-19 20:48:38 PDT	759
2017-05-19 20:48:39 PDT	760
2017-05-19 20:48:42 PDT	761
2017-05-19 20:48:44 PDT	762
2017-05-19 20:48:46 PDT	763
2017-05-19 20:49:03 PDT	764
2017-05-19 20:49:05 PDT	765
2017-05-19 20:49:23 PDT	766
2017-05-19 20:49:31 PDT	767
2017-05-19 20:49:33 PDT	768
2017-05-19 20:49:35 PDT	769
2017-05-19 20:51:07 PDT	770
2017-05-19 20:52:10 PDT	771
2017-05-19 20:52:13 PDT	772
2017-05-19 20:52:16 PDT	773
2017-05-19 20:52:17 PDT	774
2017-05-19 20:52:20 PDT	775
2017-05-19 20:52:24 PDT	776
2017-05-19 21:03:57 PDT	777
2017-05-19 22:24:40 PDT	778
2017-05-19 22:24:41 PDT	779
2017-05-19 22:24:44 PDT	780
2017-05-19 22:24:46 PDT	781
2017-05-19 22:24:49 PDT	782
2017-05-19 22:24:52 PDT	783
2017-05-19 22:25:09 PDT	784
2017-05-19 22:25:11 PDT	785
2017-05-19 22:55:23 PDT	786
2017-05-19 22:55:24 PDT	787
2017-05-19 22:55:26 PDT	788
2017-05-19 22:55:29 PDT	789
2017-05-19 22:55:30 PDT	790
2017-05-19 22:55:33 PDT	791
2017-05-19 22:56:43 PDT	792
2017-05-19 22:56:45 PDT	793
2017-05-19 23:21:05 PDT	794
2017-05-19 23:21:07 PDT	795
2017-05-19 23:21:11 PDT	796
2017-05-19 23:21:14 PDT	797
2017-05-19 23:21:16 PDT	798
2017-05-19 23:21:17 PDT	799
2017-05-19 23:21:19 PDT	800
2017-05-19 23:21:21 PDT	801
2017-05-19 23:21:52 PDT	802
2017-05-19 23:21:54 PDT	803
2017-05-19 23:21:56 PDT	804
2017-05-19 23:21:57 PDT	805
2017-05-19 23:22:00 PDT	806
2017-05-19 23:22:01 PDT	807
2017-05-19 23:22:03 PDT	808
2017-05-19 23:22:05 PDT	809
2017-05-19 23:28:09 PDT	810
2017-05-19 23:28:21 PDT	811
2017-05-19 23:28:24 PDT	812
2017-05-19 23:28:27 PDT	813
2017-05-19 23:28:30 PDT	814
2017-05-19 23:28:34 PDT	815
2017-05-19 23:32:26 PDT	816
2017-05-19 23:32:28 PDT	817
2017-05-19 23:32:32 PDT	818
2017-05-19 23:32:34 PDT	819
2017-05-19 23:32:37 PDT	820
2017-05-19 23:33:19 PDT	821
2017-05-19 23:33:21 PDT	822
2017-05-19 23:33:22 PDT	823
2017-05-19 23:34:59 PDT	824
2017-05-19 23:35:01 PDT	825
2017-05-19 23:35:06 PDT	826
2017-05-19 23:35:09 PDT	827
2017-05-19 23:35:13 PDT	828
2017-05-19 23:35:33 PDT	829
2017-05-19 23:35:52 PDT	830
2017-05-19 23:36:05 PDT	831
2017-05-19 23:36:13 PDT	832
2017-05-19 23:36:15 PDT	833
2017-05-19 23:36:16 PDT	834
2017-05-19 23:36:37 PDT	835
2017-05-19 23:36:56 PDT	836
2017-05-19 23:36:58 PDT	837
2017-05-19 23:37:00 PDT	838
2017-05-19 23:37:02 PDT	839
2017-05-19 23:39:40 PDT	840
2017-05-19 23:39:42 PDT	841
2017-05-19 23:39:43 PDT	842
2017-05-19 23:39:45 PDT	843
2017-05-19 23:39:48 PDT	844
2017-05-19 23:40:27 PDT	845
2017-05-19 23:40:29 PDT	846
2017-05-19 23:40:31 PDT	847
2017-05-19 23:40:33 PDT	848
2017-05-19 23:40:36 PDT	849
2017-05-19 23:40:37 PDT	850
2017-05-19 23:40:39 PDT	851
2017-05-19 23:40:41 PDT	852
2017-05-19 23:40:59 PDT	853
2017-05-19 23:41:01 PDT	854
2017-05-19 23:41:02 PDT	855
2017-05-19 23:42:02 PDT	645
2017-05-19 23:42:04 PDT	647
2017-05-19 23:42:05 PDT	644
2017-05-19 23:42:09 PDT	650
2017-05-19 23:42:11 PDT	646
2017-05-19 23:42:12 PDT	651
2017-05-19 23:42:15 PDT	648
2017-05-19 23:42:18 PDT	649
2017-05-19 23:42:39 PDT	856
2017-05-19 23:42:40 PDT	857
2017-05-19 23:42:44 PDT	858
2017-05-19 23:42:45 PDT	859
2017-05-19 23:42:47 PDT	860
2017-05-19 23:42:49 PDT	861
2017-05-19 23:42:51 PDT	862
2017-05-19 23:42:53 PDT	863
2017-05-19 23:45:35 PDT	639
2017-05-19 23:45:37 PDT	637
2017-05-19 23:45:39 PDT	641
2017-05-19 23:45:41 PDT	643
2017-05-19 23:45:43 PDT	636
2017-05-19 23:45:46 PDT	642
2017-05-19 23:45:49 PDT	638
2017-05-19 23:45:51 PDT	640
2017-05-19 23:46:07 PDT	653
2017-05-19 23:46:15 PDT	654
2017-05-19 23:46:18 PDT	652
2017-05-19 23:46:19 PDT	655
2017-05-19 23:46:21 PDT	864
2017-05-19 23:46:24 PDT	656
2017-05-19 23:46:26 PDT	865
2017-05-19 23:46:28 PDT	866
2017-05-19 23:46:46 PDT	867
2017-05-19 23:46:48 PDT	868
2017-05-19 23:46:52 PDT	869
2017-05-19 23:46:54 PDT	870
2017-05-19 23:47:00 PDT	871
2017-05-19 23:47:16 PDT	872
2017-05-19 23:47:18 PDT	873
2017-05-19 23:47:20 PDT	874
2017-05-19 23:54:54 PDT	875
2017-05-19 23:54:56 PDT	876
2017-05-19 23:54:58 PDT	877
2017-05-19 23:55:00 PDT	878
2017-05-19 23:55:02 PDT	879
2017-05-19 23:55:10 PDT	880
2017-05-19 23:55:12 PDT	881
2017-05-19 23:55:13 PDT	882
2017-05-19 23:55:31 PDT	883
2017-05-19 23:55:32 PDT	658
2017-05-19 23:55:34 PDT	657
2017-05-19 23:55:35 PDT	659
2017-05-19 23:55:37 PDT	884
2017-05-19 23:55:39 PDT	885
2017-05-19 23:55:42 PDT	886
2017-05-19 23:55:44 PDT	887
2017-05-19 23:57:09 PDT	888
2017-05-19 23:57:11 PDT	889
2017-05-19 23:57:12 PDT	890
2017-05-19 23:57:14 PDT	891
2017-05-19 23:57:17 PDT	660
2017-05-19 23:57:18 PDT	892
2017-05-19 23:57:20 PDT	661
2017-05-19 23:57:21 PDT	893
2017-05-20 00:10:47 PDT	2
2017-05-20 00:10:49 PDT	6
2017-05-20 00:10:50 PDT	8
2017-05-20 00:10:52 PDT	3
2017-05-20 00:10:55 PDT	4
2017-05-20 00:10:57 PDT	5
2017-05-20 00:10:58 PDT	7
2017-05-20 00:11:00 PDT	1
2017-05-20 01:28:40 PDT	894
2017-05-20 01:31:54 PDT	895
2017-05-20 01:31:57 PDT	896
2017-05-20 01:32:27 PDT	897
2017-05-20 01:32:29 PDT	898
2017-05-20 01:32:31 PDT	899
2017-05-20 01:32:32 PDT	900
2017-05-20 01:32:35 PDT	901
2017-05-20 01:32:45 PDT	902
2017-05-20 01:32:46 PDT	903
2017-05-20 01:32:48 PDT	904
2017-05-20 01:40:49 PDT	905
2017-05-20 01:40:54 PDT	906
2017-05-20 01:40:56 PDT	907
2017-05-20 01:41:02 PDT	908
2017-05-20 01:41:09 PDT	909
2017-05-20 01:41:11 PDT	910
2017-05-20 01:41:13 PDT	911
2017-05-20 01:41:14 PDT	912
2017-05-20 01:42:20 PDT	913
2017-05-20 01:42:47 PDT	914
2017-05-20 01:42:49 PDT	915
2017-05-20 01:42:52 PDT	916
2017-05-20 01:42:54 PDT	917
2017-05-20 05:18:02 PDT	918
2017-05-20 05:18:21 PDT	919
2017-05-20 05:18:23 PDT	920
2017-05-20 05:18:25 PDT	921
2017-05-20 05:18:34 PDT	922
2017-05-20 05:18:36 PDT	923
2017-05-20 05:18:40 PDT	924
2017-05-20 05:21:51 PDT	925
2017-05-20 05:21:52 PDT	926
2017-05-20 05:21:54 PDT	927
2017-05-20 05:21:56 PDT	928
2017-05-20 05:21:57 PDT	929
2017-05-20 05:22:53 PDT	930
2017-05-20 05:22:54 PDT	931
2017-05-20 05:22:57 PDT	932
2017-05-20 05:22:58 PDT	933
2017-05-20 16:51:22 PDT	934
2017-05-20 16:51:24 PDT	935
2017-05-20 16:51:33 PDT	936
2017-05-20 16:54:47 PDT	937
2017-05-20 16:54:50 PDT	938
2017-05-20 16:54:54 PDT	939
2017-05-20 23:27:29 PDT	940
2017-05-20 23:27:34 PDT	941
2017-05-20 23:28:16 PDT	942
2017-05-20 23:28:18 PDT	943
2017-05-20 23:28:37 PDT	944
2017-05-20 23:28:40 PDT	945
2017-05-20 23:28:44 PDT	946
2017-05-20 23:28:49 PDT	947
2017-05-20 23:29:03 PDT	948
2017-05-20 23:29:05 PDT	949
2017-05-20 23:29:37 PDT	950
2017-05-20 23:29:41 PDT	951
2017-05-20 23:29:44 PDT	952
2017-05-20 23:29:51 PDT	953
2017-05-20 23:29:54 PDT	954
2017-05-20 23:29:57 PDT	955
2017-05-20 23:32:28 PDT	956
2017-05-20 23:32:32 PDT	957
2017-05-20 23:32:36 PDT	958
2017-05-20 23:32:41 PDT	959
2017-05-20 23:32:45 PDT	960
2017-05-20 23:32:48 PDT	961
2017-05-20 23:32:50 PDT	962
2017-05-20 23:32:55 PDT	963
2017-05-20 23:34:25 PDT	964
2017-05-20 23:34:29 PDT	965
2017-05-20 23:35:07 PDT	966
2017-05-20 23:35:11 PDT	967
2017-05-20 23:35:15 PDT	968
2017-05-20 23:35:19 PDT	969
2017-05-20 23:35:22 PDT	970
2017-05-20 23:35:26 PDT	971
2017-05-20 23:36:50 PDT	972
2017-05-20 23:36:59 PDT	973
2017-05-20 23:37:02 PDT	974
2017-05-20 23:37:06 PDT	975
2017-05-20 23:37:08 PDT	976
2017-05-20 23:38:27 PDT	977
2017-05-20 23:38:33 PDT	978
2017-05-20 23:38:37 PDT	979
2017-05-20 23:40:13 PDT	980
2017-05-20 23:40:17 PDT	981
2017-05-20 23:40:24 PDT	982
2017-05-20 23:40:28 PDT	983
2017-05-20 23:40:30 PDT	984
2017-05-20 23:40:34 PDT	985
2017-05-20 23:40:36 PDT	986
2017-05-20 23:40:39 PDT	987
2017-05-20 23:42:51 PDT	988
2017-05-20 23:42:55 PDT	989
2017-05-20 23:42:59 PDT	990
2017-05-20 23:43:02 PDT	991
2017-05-20 23:43:34 PDT	992
2017-05-20 23:43:37 PDT	993
2017-05-20 23:43:40 PDT	994
2017-05-20 23:43:43 PDT	995
2017-05-20 23:44:37 PDT	996
2017-05-20 23:44:40 PDT	997
2017-05-20 23:44:47 PDT	998
2017-05-20 23:44:50 PDT	999
2017-05-20 23:45:19 PDT	1000
2017-05-20 23:45:23 PDT	1001
2017-05-20 23:45:26 PDT	1002
2017-05-20 23:45:34 PDT	1003
2017-05-20 23:47:02 PDT	1004
2017-05-20 23:47:05 PDT	1005
2017-05-20 23:47:08 PDT	1006
2017-05-20 23:47:12 PDT	1007
2017-05-20 23:47:14 PDT	1008
2017-05-20 23:47:18 PDT	1009
2017-05-20 23:47:20 PDT	1010
2017-05-20 23:47:24 PDT	1011
2017-05-20 23:48:54 PDT	1012
2017-05-20 23:48:57 PDT	1013
2017-05-20 23:49:03 PDT	1014
2017-05-20 23:49:09 PDT	1015
2017-05-20 23:49:13 PDT	1016
2017-05-20 23:49:17 PDT	1017
2017-05-20 23:49:19 PDT	1018
2017-05-20 23:49:22 PDT	1019
2017-05-20 23:50:48 PDT	1020
2017-05-20 23:50:50 PDT	1021
2017-05-20 23:51:23 PDT	1022
2017-05-20 23:51:26 PDT	1023
2017-05-20 23:51:29 PDT	1024
2017-05-20 23:51:33 PDT	1025
2017-05-20 23:51:40 PDT	1026
2017-05-20 23:51:44 PDT	1027
2017-05-20 23:53:28 PDT	1028
2017-05-20 23:53:36 PDT	1029
2017-05-20 23:53:39 PDT	1030
2017-05-20 23:53:49 PDT	1031
2017-05-20 23:53:53 PDT	1032
2017-05-20 23:53:57 PDT	1033
2017-05-20 23:54:02 PDT	1034
2017-05-20 23:54:50 PDT	1035
2017-05-20 23:55:56 PDT	1036
2017-05-20 23:56:32 PDT	1037
2017-05-20 23:56:38 PDT	1038
2017-05-20 23:56:42 PDT	1039
2017-05-20 23:57:03 PDT	1040
2017-05-20 23:57:08 PDT	1041
2017-05-20 23:57:10 PDT	1042
2017-05-20 23:57:12 PDT	1043
2017-05-20 23:59:18 PDT	1044
2017-05-20 23:59:27 PDT	1045
2017-05-20 23:59:31 PDT	1046
2017-05-20 23:59:52 PDT	1047
2017-05-21 00:04:10 PDT	1048
2017-05-21 00:04:13 PDT	1049
2017-05-21 00:04:15 PDT	1050
2017-05-21 00:04:19 PDT	1051
2017-05-21 00:08:23 PDT	1052
2017-05-21 00:08:25 PDT	1053
2017-05-21 00:08:33 PDT	1054
2017-05-21 00:08:39 PDT	1055
2017-05-21 00:10:43 PDT	1056
2017-05-21 00:10:46 PDT	1057
